41.1473	-0.037	-0.093	0.013	-0.1621
41.1686	-0.11	0.134	0.058	-0.1506
41.2286	-0.076	0.274	0.183	-0.1141
41.275	-0.07	0.229	0.162	-0.0816
41.334	0.191	0.143	0.211	-0.0395
41.4073	0.353	0.11	0.242	0.0089
41.4263	0.136	0.044	0.092	0.0273
41.4685	-0.147	-0.19	0.121	0.0515
41.4839	-0.399	-0.341	0.075	0.0666
41.5147	-0.511	-0.244	0.106	0.0878
41.5771	-0.316	-0.132	0.199	0.1275
41.6414	-0.248	0.017	0.235	0.1745
41.6844	0.13	0.168	0.184	0.2112
41.6931	0.372	0.306	0.069	0.225
41.6919	0.37	0.466	0.009	0.2267
41.6611	0.207	0.408	-0.121	0.2024
41.6167	-0.036	0.161	-0.215	0.1594
41.6157	-0.051	0.014	-0.063	0.1467
41.613	-0.098	-0.164	-0.028	0.141
41.6214	-0.248	-0.084	0.051	0.1512
41.6299	0.165	0.012	0.047	0.1605
41.6468	0.235	0.265	0.073	0.1751
41.6617	0.351	0.406	0.087	0.1925
41.6707	0.516	0.325	0.031	0.1987
41.6685	0.685	0.314	-0.016	0.1954
41.6458	0.392	0.141	-0.126	0.1702
41.6067	0.248	-0.091	-0.189	0.1324
41.5821	-0.079	-0.256	-0.176	0.0971
41.5664	-0.318	-0.373	-0.101	0.0768
41.5488	-0.384	-0.181	-0.061	0.0646
41.5448	-0.172	-0.058	-0.014	0.0618
41.5106	0.161	0.295	-0.131	0.0357
41.4428	0.335	0.26	-0.273	-0.019
41.3594	0.26	0.275	-0.356	-0.0902
41.2673	0.174	0.166	-0.391	-0.1684
41.1842	0.226	-0.168	-0.349	-0.2382
41.1375	-0.012	-0.315	-0.231	-0.2845
41.1262	-0.078	-0.332	-0.074	-0.2993
41.1317	-0.209	-0.362	0.038	-0.2917
41.1317	-0.247	-0.21	0.018	-0.288
41.1156	-0.528	0.003	-0.028	-0.2937
41.0845	-0.517	0.051	-0.086	-0.3108
41.0432	-0.402	0.23	-0.147	-0.3403
41.0169	-0.096	0.139	-0.127	-0.3658
40.9968	-0.047	-0.042	-0.072	-0.3802
41.003	0.23	-0.227	0.012	-0.3778
41.0143	0.068	-0.441	0.034	-0.371
41.0411	-0.168	-0.438	0.105	-0.3499
41.1177	-0.372	-0.373	0.27	-0.2959
41.2445	-0.462	-0.155	0.48	-0.1999
41.3804	-0.531	0.063	0.598	-0.0802
41.5027	-0.274	0.214	0.581	0.0359
41.582	-0.009	0.146	0.429	0.1217
41.6605	0.197	0.164	0.392	0.2001
41.7123	0.641	0.077	0.305	0.261
41.7232	0.405	0.01	0.145	0.29
41.6838	0.301	-0.183	-0.073	0.2753
41.6531	-0.107	-0.217	-0.101	0.255
41.6458	-0.268	0.04	-0.064	0.2422
41.6532	-0.462	0.076	-0.001	0.242
41.6301	-0.421	0.343	-0.082	0.2256
41.5883	-0.213	0.234	-0.19	0.1876
41.5472	0.205	0.238	-0.208	0.1459
41.4954	0.302	0.135	-0.242	0.0974
41.4618	0.389	0.101	-0.169	0.0635
41.4486	0.197	0.119	-0.086	0.0462
41.4442	0.109	0.182	-0.038	0.0387
41.4445	0.086	0.166	0.01	0.0406
41.4489	0.044	0.203	0.013	0.0432
41.4385	-0.14	0.234	-0.021	0.039
41.4016	-0.132	0.019	-0.137	0.0117
41.3652	0.074	-0.016	-0.139	-0.0161
41.3676	0.175	0.148	-0.044	-0.025
41.4008	0.369	0.084	0.107	-0.0035
41.4417	0.28	-0.07	0.175	0.0314
41.4991	0.435	0.003	0.242	0.0798
41.5526	0.159	0.031	0.226	0.1249
41.5902	0.194	-0.101	0.185	0.162
41.6079	0.049	-0.244	0.105	0.1829
41.6108	0.134	-0.302	0.01	0.1849
41.5887	0.037	-0.27	-0.09	0.1668
41.5437	0.038	-0.361	-0.188	0.1293
41.4992	0.143	-0.286	-0.189	0.0915
41.4637	0.093	-0.209	-0.164	0.0586
41.419	0.037	-0.141	-0.208	0.0169
41.3818	0.011	-0.158	-0.181	-0.0193
41.3204	-0.003	-0.142	-0.28	-0.0753
41.2639	0.044	-0.034	-0.286	-0.1326
41.2102	0.304	-0.114	-0.292	-0.1911
41.1612	0.237	-0.063	-0.252	-0.2416
41.1353	0.076	-0.147	-0.141	-0.2697
41.1308	-0.051	-0.012	-0.037	-0.2772
41.1493	-0.103	0.085	0.049	-0.2674
41.1805	-0.318	0.012	0.12	-0.2435
41.2047	-0.308	0.116	0.111	-0.2214
41.2381	-0.185	0.075	0.144	-0.1926
41.262	-0.017	0.031	0.129	-0.1668
41.2919	0	-0.045	0.142	-0.1385
41.3384	-0.011	-0.038	0.202	-0.098
41.3988	-0.049	-0.146	0.267	-0.0446
41.4405	-0.223	-0.216	0.241	0.0035
41.4639	-0.375	-0.027	0.142	0.0319
41.4923	-0.434	0.074	0.127	0.0573
41.5162	-0.594	0.104	0.145	0.0864
41.5213	-0.653	0.158	0.062	0.0987
41.5349	-0.378	0.145	0.072	0.1131
41.521	-0.227	0.177	-0.007	0.1117
41.4998	0.105	0.134	-0.069	0.0979
41.4515	0.134	-0.03	-0.202	0.0574
41.3928	0.029	-0.05	-0.262	0.005
41.3182	0.067	-0.081	-0.33	-0.0609
41.2484	-0.227	0.121	-0.323	-0.1255
41.1977	-0.397	0.157	-0.25	-0.1755
41.1828	-0.499	0.23	-0.114	-0.1983
41.194	-0.429	0.236	0.03	-0.1924
41.2153	-0.147	0.299	0.094	-0.1737
41.2255	0.294	0.3	0.046	-0.1646
41.2434	0.44	0.276	0.079	-0.1488
41.2726	0.748	0.16	0.099	-0.1289
41.2941	0.721	-0.036	0.097	-0.1096
41.3314	0.366	-0.194	0.145	-0.0807
41.4119	0.308	-0.273	0.289	-0.0228
41.5217	0.083	-0.173	0.422	0.0617
41.6464	0.013	-0.208	0.524	0.1665
41.7483	0.28	-0.107	0.495	0.2656
41.8384	0.176	0.124	0.444	0.3544
41.89	0.358	0.207	0.309	0.4161
41.9214	0.347	0.184	0.195	0.4551
41.9226	0.204	0.035	0.067	0.4684
41.9044	0.108	-0.07	-0.047	0.459
41.8488	0.043	-0.173	-0.181	0.4228
41.7485	-0.199	-0.291	-0.397	0.3434
41.6413	-0.048	-0.346	-0.465	0.2504
41.5056	-0.237	-0.423	-0.579	0.1345
41.3939	-0.168	-0.179	-0.542	0.0261
41.3086	-0.247	-0.102	-0.411	-0.0562
41.2626	-0.263	0.127	-0.25	-0.1062
41.2241	-0.09	0.137	-0.194	-0.145
41.159	-0.016	0.103	-0.272	-0.1993
41.1176	0.049	0.078	-0.215	-0.2423
41.0688	0.143	-0.094	-0.198	-0.2818
41.0087	0.126	-0.135	-0.237	-0.3292
40.9776	-0.111	-0.062	-0.154	-0.36
40.9823	-0.113	0.159	-0.014	-0.3628
41.0118	-0.292	0.292	0.088	-0.3451
41.0506	-0.397	0.194	0.165	-0.3121
41.0639	-0.187	0.236	0.072	-0.2978
41.0636	0.026	0.055	-0.02	-0.3019
41.0515	0.08	-0.039	-0.065	-0.3148
41.033	0.086	-0.018	-0.11	-0.3368
41.0417	-0.226	-0.075	-0.007	-0.3381
41.0977	-0.224	0.06	0.204	-0.2974
41.1916	-0.292	0.232	0.386	-0.2203
41.2818	-0.326	0.101	0.434	-0.1335
41.3547	-0.223	0.155	0.338	-0.0658
41.4454	-0.049	0.066	0.402	0.0145
41.5143	0.067	-0.091	0.336	0.0818
41.5572	0.229	-0.173	0.242	0.1301
41.6326	0.103	-0.127	0.282	0.1865
41.7058	0.18	-0.006	0.319	0.2503
41.78	0.201	-0.125	0.325	0.3152
41.8458	0.035	0.151	0.286	0.3725
41.8818	-0.091	-0.012	0.173	0.407
41.884	-0.18	-0.036	0.034	0.4137
41.8612	-0.02	0.02	-0.083	0.3971
41.8253	0.146	-0.088	-0.151	0.3668
41.774	0.278	0.048	-0.186	0.3295
41.7563	0.292	0.094	-0.126	0.3042
41.7417	0.411	0.086	-0.083	0.2877
41.7266	0.376	0.052	-0.059	0.2759
41.6913	0.216	0.104	-0.144	0.2472
41.6555	0.033	0.014	-0.176	0.212
41.6177	0.076	0.069	-0.175	0.1769
41.578	0.122	-0.064	-0.152	0.1466
41.5359	0.143	-0.133	-0.15	0.1166
41.5192	0.181	-0.129	-0.075	0.1016
41.5001	0.206	-0.019	-0.067	0.0882
41.4815	0.07	-0.044	-0.065	0.0753
41.4445	-0.036	0.069	-0.142	0.0469
41.3966	-0.101	0.128	-0.207	0.0054
41.3363	-0.069	-0.07	-0.256	-0.0458
41.2583	-0.039	-0.11	-0.325	-0.1108
41.2098	-0.014	-0.079	-0.269	-0.1645
41.183	-0.038	-0.071	-0.167	-0.1979
41.1664	-0.216	0.024	-0.084	-0.2147
41.1378	0.138	0.217	-0.094	-0.2335
41.11	0.061	0.203	-0.121	-0.2576
41.0862	-0.125	0.04	-0.122	-0.2821
41.0618	-0.04	0.016	-0.127	-0.3076
41.0603	-0.138	-0.025	-0.039	-0.3153
41.0689	-0.222	-0.061	0.021	-0.3111
41.115	-0.189	-0.271	0.173	-0.2765
41.1753	-0.167	-0.198	0.257	-0.2251
41.2408	-0.052	-0.078	0.292	-0.1667
41.3084	-0.208	-0.002	0.292	-0.1082
41.3644	-0.098	0.055	0.238	-0.0606
41.4135	-0.277	0.056	0.209	-0.0189
41.4357	-0.293	-0.17	0.124	0.0059
41.4368	-0.337	-0.267	0.021	0.0101
41.4207	-0.15	-0.31	-0.06	-0.0018
41.3824	0.053	-0.224	-0.146	-0.031
41.314	0.063	-0.298	-0.255	-0.082
41.2306	0.03	-0.043	-0.326	-0.1473
41.1919	-0.135	0.19	-0.21	-0.1894
41.1454	-0.004	0.343	-0.202	-0.2298
41.1308	-0.145	0.217	-0.12	-0.2539
41.1207	-0.136	0.099	-0.08	-0.2698
41.1033	0.018	0.006	-0.111	-0.292
41.1046	-0.035	-0.049	-0.059	-0.3038
41.0985	0.163	-0.048	-0.066	-0.317
41.1059	0.065	0.055	0.002	-0.3165
41.1322	0.058	0.211	0.09	-0.2986
41.176	0.031	0.296	0.178	-0.263
41.2366	0.148	0.257	0.256	-0.2118
41.3176	0.109	0.223	0.329	-0.146
41.4158	0.061	0.033	0.406	-0.0649
41.5239	0.285	-0.046	0.451	0.0253
41.6102	0.168	-0.15	0.414	0.1082
41.6943	0.257	-0.088	0.41	0.1901
41.7907	0.187	0.018	0.453	0.2807
41.8547	0.083	0.069	0.361	0.3529
41.9059	0.335	0.045	0.278	0.4085
41.923	0.113	0.152	0.145	0.4374
41.9155	0.273	0.123	0.02	0.4413
41.8959	0.193	0.108	-0.057	0.43
41.8859	0.246	-0.124	-0.023	0.4253
41.9064	0.017	-0.116	0.071	0.4396
41.9547	0.105	-0.265	0.202	0.4799
42.0065	0.112	-0.284	0.239	0.5277
42.0373	0.08	-0.258	0.166	0.5608
42.0357	0.055	-0.144	0.03	0.5668
42.0133	0.047	0.195	-0.052	0.5563
41.9824	-0.111	0.222	-0.105	0.5352
41.946	-0.229	0.201	-0.161	0.5029
41.8893	-0.363	0.112	-0.224	0.4581
41.8056	-0.321	-0.07	-0.348	0.3884
41.7017	-0.173	-0.092	-0.473	0.2939
41.5708	-0.075	-0.034	-0.589	0.176
41.4217	0.135	-0.039	-0.686	0.0388
41.2734	0.106	-0.031	-0.684	-0.0981
41.1302	-0.153	-0.074	-0.657	-0.2295
41.0345	-0.23	0.109	-0.498	-0.3291
40.9903	-0.282	0.087	-0.285	-0.386
40.9688	-0.344	-0.021	-0.163	-0.4187
40.9391	-0.118	0.082	-0.145	-0.4478
40.9171	-0.255	0.006	-0.144	-0.4766
40.9008	0.05	-0.082	-0.118	-0.5002
40.8972	0.062	-0.135	-0.057	-0.5117
40.9039	0.071	-0.088	0.01	-0.5097
40.9302	0.149	-0.003	0.102	-0.4892
40.9771	0.098	0.064	0.208	-0.4476
41.0379	-0.134	0.154	0.275	-0.3926
41.1128	-0.259	0.097	0.332	-0.3262
41.1672	-0.442	0.198	0.277	-0.2709
41.2254	-0.218	0.146	0.242	-0.2224
41.2643	-0.028	-0.002	0.182	-0.1861
41.2898	0.204	-0.168	0.132	-0.1597
41.3295	0.232	-0.169	0.163	-0.1271
41.3455	0.445	-0.341	0.107	-0.1056
41.3708	0.3	-0.052	0.112	-0.0832
41.3988	0.112	-0.027	0.102	-0.0629
41.4381	-0.012	-0.031	0.121	-0.0387
41.4737	-0.06	-0.073	0.128	-0.0131
41.4921	0.015	-0.176	0.107	0.0082
41.5104	-0.1	-0.083	0.112	0.0306
41.5348	0.191	0.024	0.127	0.056
41.5656	0.197	0.104	0.131	0.0822
41.5996	0.308	0.167	0.158	0.1138
41.6196	0.234	-0.011	0.094	0.1325
41.6156	0.063	-0.137	-0.001	0.1323
41.6015	-0.225	-0.261	-0.032	0.1258
41.5818	-0.38	-0.18	-0.057	0.1144
41.5849	-0.479	0.019	0.011	0.1167
41.5945	-0.317	0.111	0.028	0.1223
41.6038	-0.185	0.127	0.028	0.1279
41.6165	-0.035	-0.057	0.042	0.1363
41.6318	0.084	-0.225	0.067	0.1496
41.649	-0.101	-0.298	0.074	0.1643
41.6771	-0.151	-0.33	0.128	0.1898
41.7321	-0.2	-0.245	0.21	0.2318
41.777	-0.066	-0.284	0.2	0.2719
41.7908	0.128	-0.147	0.096	0.2911
41.7992	0.209	-0.011	0.068	0.3047
41.7872	0.118	0.267	-0.002	0.3043
41.778	0.163	0.423	-0.036	0.2971
41.7784	0.21	0.42	-0.026	0.2919
41.7753	0.186	0.368	-0.002	0.2914
41.7596	0.267	0.295	-0.05	0.2813
41.7172	0.224	0.253	-0.187	0.2438
41.6306	0.227	0.188	-0.354	0.173
41.5147	0.077	0.073	-0.492	0.0745
41.3781	-0.02	0.181	-0.602	-0.0459
41.2624	0.178	0.327	-0.549	-0.1559
41.1677	0.16	0.514	-0.472	-0.2502
41.1123	0.077	0.331	-0.307	-0.3116
41.0934	0.096	0.106	-0.153	-0.3423
41.0768	-0.033	0.007	-0.115	-0.3653
41.0675	-0.248	-0.194	-0.072	-0.3798
41.035	-0.217	-0.327	-0.119	-0.4036
41.0173	-0.072	-0.096	-0.082	-0.4201
41.0234	-0.062	0.062	0.015	-0.4172
41.0411	0.015	0.179	0.068	-0.4036
41.0316	0.092	0.395	-0.037	-0.4111
41.0266	0.304	0.292	-0.041	-0.4193
41.0027	0.228	0.034	-0.102	-0.4397
41.0216	-0.018	-0.168	0.002	-0.4394
41.0657	-0.319	-0.189	0.123	-0.4148
41.1005	-0.553	-0.361	0.138	-0.3872
41.1397	-0.427	-0.354	0.163	-0.3545
41.2284	-0.378	-0.296	0.351	-0.2844
41.3135	0.002	-0.217	0.389	-0.2067
41.4017	0.211	-0.061	0.4	-0.1267
41.484	0.435	0.042	0.355	-0.0558
41.5371	0.378	0.129	0.241	-0.0075
41.5874	0.161	-0.018	0.198	0.0321
41.6613	-0.181	-0.038	0.267	0.0855
41.766	-0.491	-0.075	0.396	0.1647
41.827	-0.628	-0.252	0.291	0.2228
41.8798	-0.748	-0.247	0.218	0.2665
41.8999	-0.224	-0.469	0.094	0.2854
41.9226	0.133	-0.205	0.092	0.3038
41.9177	0.585	-0.042	-0.005	0.3028
41.917	0.71	0.058	-0.025	0.2979
41.8735	0.525	0.27	-0.185	0.261
41.8794	0.107	0.225	-0.056	0.2497
41.9125	-0.199	0.09	0.076	0.265
41.9378	-0.167	-0.15	0.061	0.2772
41.9324	-0.378	-0.089	-0.025	0.2721
41.8921	-0.491	-0.15	-0.133	0.2455
41.8518	0.006	-0.143	-0.171	0.2112
41.8589	0.095	-0.071	-0.146	0.182
41.8681	0.274	0.202	-0.094	0.1632
41.8689	0.388	0.46	-0.074	0.1483
41.8763	0.391	0.344	-0.045	0.1392
41.8798	0.105	0.256	-0.006	0.1379
41.8647	-0.003	-0.066	-0.044	0.1291
41.8814	-0.259	-0.21	0.053	0.1397
41.8873	-0.369	-0.234	0.055	0.1506
41.9046	-0.316	-0.176	0.087	0.168
41.9107	-0.231	-0.199	0.076	0.1832
41.928	0.06	-0.106	0.114	0.2061
41.9096	0.177	0.007	0.012	0.2085
41.8828	0.398	0.23	-0.063	0.1958
41.846	0.407	0.222	-0.117	0.1724
41.7837	0.574	0.1	-0.238	0.1248
41.7007	0.438	-0.06	-0.31	0.0627
41.647	0.2	-0.172	-0.208	0.021
41.6278	0.041	-0.108	-0.064	0.0082
41.6225	-0.004	-0.07	0.06	0.0202
41.6038	-0.353	-0.073	0.063	0.0328
41.553	-0.072	0.1	-0.1	0.0129
41.5042	0.305	0.041	-0.17	-0.0211
41.4303	0.386	0.076	-0.206	-0.0624
41.3498	0.422	0.162	-0.255	-0.1133
41.2986	0.33	0.173	-0.18	-0.1494
41.2763	0.224	0.024	-0.072	-0.1638
41.2534	-0.006	-0.036	-0.059	-0.1756
41.2484	-0.211	-0.161	0.001	-0.1754
41.248	-0.308	-0.203	0.044	-0.1667
41.2236	-0.66	-0.228	-0.031	-0.173
41.1964	-0.742	0.011	-0.054	-0.1839
41.1596	-0.348	0.107	-0.09	-0.202
41.161	-0.2	0.364	0.008	-0.2004
41.1559	0.047	0.212	0.014	-0.1976
41.1481	0.027	0.147	0.012	-0.1953
41.1333	-0.031	-0.029	-0.039	-0.2031
41.1501	-0.287	-0.145	0.04	-0.1952
41.1823	-0.543	-0.209	0.136	-0.168
41.2162	-0.543	-0.163	0.173	-0.1335
41.2347	-0.513	-0.073	0.13	-0.1074
41.2538	-0.19	0.116	0.1	-0.0874
41.2481	0.245	0.318	0.004	-0.0866
41.249	0.296	0.347	-0.008	-0.0882
41.2702	0.209	0.368	0.096	-0.069
41.3368	0.188	0.124	0.256	-0.0178
41.4165	-0.065	0	0.344	0.0511
41.4958	-0.019	-0.292	0.35	0.121
41.5688	-0.184	-0.264	0.321	0.1851
41.6012	-0.225	-0.34	0.169	0.219
41.6408	0.066	-0.206	0.159	0.2507
41.6491	0.264	0.014	0.065	0.2637
41.6418	0.35	0.24	0.005	0.2647
41.6082	0.235	0.299	-0.11	0.2427
41.5735	0.431	0.193	-0.139	0.2148
41.5165	0.352	0.078	-0.221	0.1705
41.4997	0.103	-0.133	-0.101	0.1503
41.5096	-0.168	-0.2	0.042	0.1586
41.5238	-0.254	-0.161	0.086	0.1758
41.5343	-0.076	-0.159	0.077	0.1911
41.5278	0.094	-0.028	0.023	0.1957
41.5096	0.253	0.117	-0.015	0.1927
41.4583	0.404	0.271	-0.146	0.1635
41.3841	0.383	0.278	-0.285	0.1064
41.3296	0.247	0.085	-0.278	0.0507
41.2942	0.015	-0.132	-0.231	0.0045
41.2683	-0.159	-0.188	-0.165	-0.0285
41.2645	-0.384	-0.187	-0.036	-0.0358
41.2542	-0.554	-0.065	0.012	-0.0333
41.2576	-0.294	0.118	0.052	-0.023
41.236	-0.004	0.187	-0.021	-0.0272
41.204	0.121	0.26	-0.099	-0.0471
41.1847	0.335	0.341	-0.083	-0.0638
41.1461	0.242	0.187	-0.141	-0.0921
41.1161	0.053	-0.061	-0.153	-0.1226
41.1157	-0.189	-0.249	-0.051	-0.1328
41.13	-0.174	-0.315	0.024	-0.1281
41.1231	-0.106	-0.233	-0.051	-0.1384
41.1296	0.054	-0.101	-0.028	-0.1441
41.1057	0.199	0.086	-0.081	-0.1603
41.0642	0.335	0.191	-0.166	-0.1937
41.0342	0.334	0.286	-0.15	-0.2236
41.0053	0.115	0.093	-0.077	-0.239
41.0225	0.025	-0.081	0.061	-0.2268
41.0737	-0.21	-0.191	0.225	-0.1819
41.1426	-0.225	-0.228	0.328	-0.1163
41.2088	-0.155	-0.122	0.331	-0.05
41.254	-0.038	-0.051	0.271	0.0041
41.2766	-0.187	0.086	0.152	0.0346
41.2932	-0.085	0.271	0.096	0.0537
41.2879	0.018	0.182	-0.011	0.0516
41.2749	-0.173	0.066	-0.06	0.0395
41.2807	-0.058	-0.076	-0.007	0.0381
41.2882	-0.305	-0.005	0.02	0.042
41.2841	-0.229	-0.192	-0.02	0.038
41.266	-0.226	-0.097	-0.076	0.0227
41.2385	-0.189	-0.114	-0.119	-0.001
41.2171	-0.076	-0.032	-0.095	-0.02
41.1758	-0.122	0.002	-0.121	-0.0441
41.1791	-0.221	-0.061	-0.014	-0.0469
41.2029	-0.277	-0.17	0.081	-0.0307
41.2386	-0.149	-0.245	0.136	-0.0035
41.2825	0.072	-0.274	0.178	0.032
41.3131	0.125	-0.122	0.161	0.0641
41.3333	0.094	-0.125	0.143	0.0927
41.3323	0.045	-0.041	0.096	0.1119
41.3712	0.17	0.132	0.173	0.1464
41.4108	0.085	0.135	0.182	0.1827
41.445	0.035	0.015	0.119	0.2065
41.4465	0.13	-0.228	0.007	0.2079
41.4641	0.088	-0.231	0.032	0.2144
41.4368	0.265	-0.272	-0.122	0.1899
41.4145	0.299	-0.212	-0.147	0.1605
41.3629	0.347	-0.036	-0.204	0.1197
41.2954	0.253	0.069	-0.251	0.0694
41.2222	0.098	0.049	-0.288	0.0117
41.1638	-0.065	0.081	-0.25	-0.0383
41.1087	-0.021	-0.078	-0.241	-0.0865
41.0722	-0.034	-0.087	-0.186	-0.1237
41.0529	0.216	-0.126	-0.104	-0.1444
41.0521	0.216	-0.117	-0.031	-0.1506
41.0624	0.358	-0.132	0.008	-0.149
41.0744	0.104	-0.055	0.036	-0.1418
41.0886	-0.013	0.049	0.053	-0.1312
41.0769	-0.085	0.082	-0.001	-0.1314
41.0706	-0.154	0.192	0.015	-0.1284
41.0417	0.011	0.275	-0.087	-0.1459
41.0263	0.28	0.316	-0.068	-0.1596
41.0058	0.112	0.324	-0.064	-0.1723
40.974	0.214	0.434	-0.093	-0.191
40.9451	0.024	0.303	-0.116	-0.2142
40.9426	-0.128	0.281	-0.032	-0.2206
40.9545	-0.074	0.023	0.032	-0.2142
40.968	-0.041	-0.078	0.029	-0.2085
40.9792	-0.069	-0.126	0.035	-0.2016
41.0019	-0.041	-0.074	0.073	-0.1871
41.0486	-0.045	-0.095	0.155	-0.156
41.1012	-0.082	0.128	0.241	-0.1078
41.1868	-0.16	0.13	0.351	-0.0376
41.2793	-0.095	0.127	0.389	0.0402
41.336	-0.328	0.034	0.281	0.0964
41.384	-0.395	-0.119	0.23	0.1423
41.4215	-0.416	-0.262	0.17	0.1762
41.4464	-0.269	-0.195	0.114	0.199
41.4461	-0.336	-0.1	0.04	0.207
41.4526	-0.132	-0.151	0.046	0.2162
41.4525	-0.113	0.002	0.048	0.2257
41.4453	-0.193	0.105	-0.012	0.2232
41.437	-0.071	0.184	-0.063	0.2105
41.412	-0.157	0.415	-0.119	0.1866
41.3675	-0.173	0.257	-0.204	0.1457
41.3222	-0.05	0.122	-0.249	0.0959
41.2809	-0.261	-0.228	-0.224	0.051
41.2502	-0.041	-0.13	-0.202	0.0106
41.2395	0.086	-0.186	-0.122	-0.0139
41.213	0.338	-0.038	-0.154	-0.0447
41.2094	0.458	0.022	-0.108	-0.0664
41.2006	0.309	0.32	-0.095	-0.0853
41.2188	0.188	0.323	-0.023	-0.0899
41.2401	0.131	0.277	0.016	-0.0867
41.2699	0.064	0.007	0.045	-0.0778
41.3131	0.087	-0.136	0.116	-0.0546
41.345	0.069	-0.405	0.094	-0.0357
