43.7082	-0.03	-0.168	0.209	-0.1274
43.5729	-0.061	-0.243	0.167	-0.0939
43.5021	-0.276	-0.367	0.21	-0.0518
43.4153	-0.143	-0.378	0.214	-0.009
43.2885	-0.065	-0.261	0.073	0.0058
43.1796	0.273	-0.213	-0.048	-0.0038
43.1449	0.432	-0.1	-0.11	-0.0257
43.0842	0.554	-0.002	-0.151	-0.0559
42.9964	0.42	-0.143	-0.197	-0.0952
43.0213	0.324	-0.159	-0.143	-0.1237
43.1488	0.132	-0.016	-0.155	-0.1545
43.2472	0.028	0.014	-0.115	-0.1775
43.275	-0.092	-0.086	-0.172	-0.2117
43.2372	-0.087	0.003	-0.252	-0.2619
43.174	-0.097	-0.074	-0.209	-0.3036
43.1047	0.076	0.077	-0.159	-0.3354
43.0703	0.191	0.207	-0.018	-0.3388
43.0884	0.12	0.21	0.114	-0.3158
43.1138	0.247	0.416	0.16	-0.2837
43.1259	0.108	0.29	0.128	-0.2581
43.1436	0.017	0.323	0.18	-0.222
43.1608	-0.224	0.261	0.249	-0.172
43.1845	-0.111	0.048	0.252	-0.1215
43.2246	-0.119	0.041	0.276	-0.0661
43.2916	-0.064	-0.191	0.209	-0.0241
43.3927	0.059	-0.166	0.142	0.0043
43.5189	0.105	0.155	0.159	0.0362
43.6002	0.114	0.057	0.147	0.0657
43.6737	0.077	0.096	0.175	0.1008
43.7588	-0.027	0.018	0.169	0.1347
43.9568	-0.236	-0.071	0.297	0.1941
44.1256	-0.318	-0.2	0.365	0.2672
44.2536	-0.215	-0.278	0.33	0.3333
44.3826	-0.054	-0.155	0.252	0.3838
44.4156	-0.018	-0.124	0.105	0.4049
44.3334	-0.055	0.034	-0.098	0.3854
44.2279	-0.019	0.1	-0.188	0.3478
44.1583	-0.082	0.127	-0.142	0.3195
44.2071	-0.103	0.121	0.008	0.3212
44.2587	-0.194	0.08	0.047	0.3306
44.2812	-0.183	-0.072	-0.002	0.3302
44.2408	-0.062	0.003	-0.103	0.3098
44.1423	-0.006	-0.188	-0.26	0.258
44.0443	-0.061	-0.163	-0.291	0.1999
43.9413	0.016	-0.111	-0.257	0.1487
43.8598	-0.094	-0.047	-0.19	0.1109
43.7937	-0.036	0.039	-0.152	0.0805
43.7652	0.055	-0.011	-0.082	0.0641
43.732	-0.05	-0.063	-0.03	0.0581
43.6574	0.024	-0.137	-0.092	0.0397
43.5976	-0.015	-0.255	-0.064	0.0269
43.533	-0.025	-0.162	-0.051	0.0168
43.4857	-0.103	-0.073	-0.018	0.0133
43.518	0.002	0.036	0.166	0.0465
43.5662	0.037	0.15	0.29	0.1047
43.632	0.003	0.172	0.328	0.1703
43.6979	0.097	0.237	0.319	0.2342
43.7493	0.192	0.26	0.226	0.2795
43.8113	0.212	0.121	0.031	0.2857
43.8528	0.184	0.084	-0.101	0.2656
43.8609	-0.127	0.043	-0.128	0.2402
43.8243	-0.123	0.102	-0.076	0.2251
43.7621	-0.15	0.036	-0.078	0.2095
43.7475	-0.006	0.217	0.021	0.2138
43.7049	0.131	0.349	0.057	0.2253
43.6358	0.39	0.491	0.018	0.2289
43.5857	0.354	0.427	-0.053	0.2185
43.5944	0.322	0.394	-0.188	0.1809
43.6062	0.039	0.188	-0.153	0.1504
43.523	-0.17	-0.045	-0.192	0.112
43.4483	-0.348	-0.29	-0.191	0.074
43.3892	-0.33	-0.093	-0.175	0.0392
43.3376	-0.205	-0.107	-0.159	0.0075
43.3046	-0.072	0.209	-0.097	-0.0118
43.2161	0.046	0.309	-0.11	-0.0338
43.1746	-0.111	0.328	-0.088	-0.0513
43.2768	-0.013	0.15	-0.086	-0.0684
43.3627	-0.022	-0.083	-0.053	-0.0789
43.4559	-0.194	-0.176	0.056	-0.0675
43.536	-0.318	-0.282	0.193	-0.0289
43.4013	-0.245	-0.414	-0.051	-0.0391
43.1952	-0.264	-0.401	-0.172	-0.0733
43.1358	-0.164	-0.083	-0.142	-0.1017
43.1808	0.051	-0.059	-0.055	-0.1125
43.2187	-0.05	-0.206	0.031	-0.1062
43.2494	0.212	-0.304	0.153	-0.0754
43.2469	0.25	-0.364	0.152	-0.045
43.0726	0.414	-0.32	0.03	-0.0388
42.8878	0.405	-0.348	-0.101	-0.0588
42.8103	0.277	-0.516	-0.089	-0.0765
42.7739	0.101	-0.362	-0.002	-0.0768
42.7537	-0.017	-0.165	0.141	-0.0485
42.7373	-0.006	-0.063	0.22	-0.0044
42.8589	-0.007	-0.082	0.392	0.0742
43.0601	0.15	-0.117	0.497	0.1737
43.1164	0.388	-0.093	0.385	0.2507
43.1231	0.4	0.022	0.248	0.3004
43.0863	0.405	-0.002	0.049	0.3102
43.0141	0.215	0.006	-0.062	0.2979
42.915	-0.045	0.251	-0.15	0.268
42.8293	-0.131	0.237	-0.128	0.2425
42.8871	-0.329	0.268	-0.017	0.2391
42.9385	-0.205	0.291	-0.095	0.2203
42.9759	-0.236	0.223	-0.201	0.1803
43.0084	-0.039	0.033	-0.22	0.1364
43.0377	-0.005	-0.085	-0.218	0.0929
43.0348	0.015	-0.15	-0.21	0.0511
42.9664	-0.143	0.043	-0.193	0.0127
42.9024	-0.281	0.1	-0.174	-0.022
42.7794	-0.285	0.137	-0.222	-0.0664
42.7239	-0.21	0.378	-0.159	-0.0981
42.6817	-0.19	0.369	-0.186	-0.1351
42.5722	-0.131	0.304	-0.316	-0.1982
42.5726	-0.245	0.029	-0.33	-0.2641
42.5732	-0.248	-0.125	-0.394	-0.3429
42.5584	-0.254	-0.176	-0.345	-0.4117
42.4461	-0.356	-0.204	-0.284	-0.4684
42.3507	-0.063	0.069	-0.24	-0.5164
42.3496	-0.054	0.066	-0.017	-0.5197
42.457	0.026	0.242	0.118	-0.496
42.4201	0.081	0.261	0.079	-0.4802
42.2837	0.375	0.139	-0.018	-0.4836
42.1921	0.403	-0.056	-0.002	-0.4839
42.1876	0.421	-0.224	0.136	-0.4565
42.2217	0.487	-0.303	0.238	-0.4088
42.1992	0.447	-0.182	0.333	-0.3421
42.2386	0.285	-0.138	0.505	-0.2411
42.3627	0.108	-0.026	0.588	-0.1233
42.4753	-0.075	-0.061	0.522	-0.0188
42.5752	-0.015	0.044	0.524	0.086
42.673	0.047	0.088	0.464	0.1789
42.7475	0.147	-0.069	0.313	0.2416
42.7987	0.374	-0.287	0.202	0.282
42.8665	0.463	-0.396	0.083	0.2986
42.9117	0.371	-0.42	0.04	0.3068
42.854	0.142	-0.309	0.011	0.3091
42.704	-0.106	-0.307	-0.018	0.3057
42.5547	-0.47	-0.201	-0.04	0.2978
42.5633	-0.599	-0.05	0.032	0.3043
42.5359	-0.492	0.033	-0.066	0.2912
42.4998	-0.167	0.048	-0.166	0.2581
42.4393	-0.014	0.048	-0.305	0.1972
42.4747	0.131	-0.042	-0.303	0.1367
42.542	-0.019	-0.201	-0.297	0.0774
42.5192	-0.113	-0.042	-0.367	0.004
42.4402	-0.365	-0.006	-0.342	-0.0642
42.2811	-0.431	-0.02	-0.328	-0.1298
42.0831	-0.201	0.209	-0.392	-0.2081
41.9227	-0.109	0.285	-0.407	-0.2895
41.848	-0.049	0.39	-0.418	-0.373
41.9285	-0.04	0.425	-0.288	-0.4306
41.9882	-0.08	0.28	-0.238	-0.4781
42.0488	-0.076	0.159	-0.188	-0.5156
42.107	-0.183	0.161	-0.105	-0.5364
42.0916	-0.154	0.137	-0.105	-0.5572
42.1037	-0.014	0.282	-0.047	-0.5665
42.1619	0.105	0.22	-0.043	-0.5749
42.2214	0.303	0.15	-0.022	-0.5792
42.2416	0.224	0.139	-0.012	-0.5815
42.1527	0.062	0.163	-0.009	-0.5831
42.0951	-0.031	0.243	0.111	-0.5608
42.102	-0.009	-0.016	0.153	-0.5301
42.1787	-0.018	-0.008	0.199	-0.4901
42.2846	0.035	-0.064	0.249	-0.4403
42.3797	0.181	-0.134	0.322	-0.3758
42.4487	0.288	-0.062	0.305	-0.3146
42.5108	0.435	0.042	0.175	-0.2795
42.5262	0.501	0.081	0.037	-0.272
42.4827	0.391	0.16	-0.03	-0.2778
42.4261	0.121	0.022	-0.054	-0.2885
42.3889	0.078	-0.144	-0.05	-0.2984
42.3957	0.012	-0.361	-0.004	-0.2991
42.46	-0.025	-0.345	0.07	-0.2851
42.6534	-0.176	-0.301	0.201	-0.2447
42.8901	-0.129	-0.226	0.314	-0.1818
43.114	-0.123	0.193	0.387	-0.1043
43.1742	-0.144	0.073	0.331	-0.0381
43.0829	-0.198	0.112	0.181	-0.0017
43.0212	-0.149	0.054	0.107	0.0197
43.1572	-0.057	-0.031	0.172	0.0542
43.2071	0.022	-0.151	0.118	0.0779
43.175	0.013	-0.285	0.043	0.0865
43.0914	-0.077	-0.334	-0.02	0.0826
42.8862	-0.258	-0.273	-0.104	0.0618
42.7335	-0.363	-0.2	-0.024	0.0571
42.6734	-0.264	-0.103	0.047	0.0665
42.674	-0.252	0.023	0.169	0.1005
42.68	0.031	0.022	0.174	0.1354
42.7954	0.055	0.075	0.196	0.1747
42.95	0.077	0.076	0.155	0.2059
43.1011	0.12	0.136	0.19	0.244
43.2166	0.003	0.068	0.167	0.2776
43.2914	0.011	-0.097	0.111	0.2999
43.1943	-0.052	0.012	-0.054	0.2892
42.9234	0.047	-0.073	-0.21	0.2472
42.6618	-0.207	0.155	-0.292	0.1888
42.5053	-0.301	0.22	-0.298	0.1294
42.4246	-0.271	0.224	-0.277	0.074
42.3477	-0.041	0.321	-0.262	0.0218
42.2987	0.196	0.205	-0.212	-0.0205
42.268	0.352	0.11	-0.158	-0.0521
42.2163	0.486	-0.097	-0.136	-0.0792
42.2509	0.393	-0.137	-0.083	-0.0957
42.2713	0.165	-0.129	-0.071	-0.1098
42.3254	-0.075	-0.015	0.118	-0.086
42.4241	-0.07	0.224	0.347	-0.0165
42.5249	-0.134	0.076	0.495	0.0826
42.628	-0.257	0.194	0.5	0.1827
42.7051	-0.048	0.261	0.382	0.2593
42.7696	-0.069	0.036	0.32	0.3233
42.8001	-0.032	-0.168	0.238	0.371
42.8414	0.243	-0.279	0.205	0.4122
42.879	0.258	-0.402	0.196	0.4515
42.8339	0.069	-0.345	0.104	0.4724
42.7327	0.015	-0.28	0.044	0.4812
42.6203	-0.179	-0.258	0.063	0.494
42.4727	-0.206	0.027	-0.014	0.4912
42.4275	-0.178	0.152	-0.047	0.4818
42.4453	-0.054	0.077	-0.071	0.4677
42.5031	0.031	0.146	-0.144	0.439
42.5297	0.072	-0.12	-0.245	0.3901
42.5408	0.187	-0.131	-0.166	0.357
42.5249	0.253	-0.058	-0.117	0.3337
42.4751	0.219	-0.024	-0.125	0.3088
42.3394	0.188	0.058	-0.115	0.2858
42.2153	0.131	0.087	-0.131	0.2598
42.2178	-0.035	0.258	-0.169	0.2261
42.2218	-0.094	0.226	-0.148	0.1967
42.2559	0.036	0.236	-0.16	0.1647
42.2041	-0.002	0.312	-0.219	0.121
42.1563	0.079	0.128	-0.2	0.0812
42.1018	0.086	0.066	-0.239	0.0335
42.0701	-0.025	0.035	-0.22	-0.0105
42.0268	0.001	-0.062	-0.228	-0.056
41.9659	-0.128	0.024	-0.266	-0.109
41.8843	-0.28	0.069	-0.241	-0.157
41.7741	-0.241	0.119	-0.228	-0.2025
41.6789	-0.191	0.167	-0.186	-0.2396
41.6326	-0.33	0.066	-0.032	-0.2459
41.6326	-0.153	-0.192	0.052	-0.2353
41.6938	-0.063	-0.076	0.176	-0.2
41.7566	-0.125	0.06	0.174	-0.165
41.8085	-0.105	0.016	0.156	-0.1337
41.8295	-0.186	-0.01	0.075	-0.1186
41.7991	-0.204	-0.001	-0.057	-0.13
41.8785	-0.294	-0.086	-0.073	-0.1444
41.9706	-0.259	-0.189	-0.159	-0.1761
42.0046	-0.245	-0.173	-0.183	-0.2125
41.9776	-0.258	-0.03	-0.146	-0.2416
41.9545	-0.065	0.019	-0.1	-0.2615
41.9456	0.043	0.168	-0.054	-0.2722
42.0138	0.238	0.131	-0.052	-0.2824
42.1103	0.108	0.128	-0.129	-0.3081
42.1796	0.014	0.051	-0.158	-0.3397
42.2358	-0.096	-0.062	-0.104	-0.3604
42.2527	-0.071	-0.105	-0.158	-0.3919
42.2381	-0.182	-0.008	-0.135	-0.4188
42.2259	-0.029	0	-0.014	-0.4215
42.2098	0.118	0.099	0.033	-0.4148
42.234	0.147	0.228	0.122	-0.3904
42.2518	0.323	0.146	0.132	-0.3639
42.2394	0.371	0.044	0.081	-0.3476
42.2028	0.345	-0.12	0.027	-0.3421
42.1432	0.14	-0.161	0.019	-0.3383
42.1104	0.101	0.007	0.111	-0.316
42.148	0.315	0.056	0.261	-0.2637
42.2497	0.376	-0.056	0.405	-0.1826
42.3457	0.445	-0.058	0.446	-0.0933
42.3749	0.402	-0.142	0.317	-0.0297
42.4127	0.145	-0.24	0.189	0.0081
42.5257	0.078	-0.025	0.202	0.0485
42.5804	0.013	-0.075	0.204	0.0894
42.6933	0.076	-0.064	0.359	0.1613
42.7975	0.09	-0.074	0.439	0.2493
42.9111	0.086	-0.091	0.468	0.3429
43.0437	0.183	-0.063	0.512	0.4455
43.068	0.165	-0.078	0.351	0.5158
43.0053	0.139	-0.243	0.084	0.5327
42.9434	-0.089	-0.422	-0.008	0.5312
42.7429	-0.183	-0.27	-0.155	0.5004
42.6425	-0.422	-0.327	-0.191	0.4623
42.6459	-0.276	-0.322	-0.191	0.4241
42.6575	-0.208	-0.175	-0.101	0.404
42.6374	-0.151	0.029	-0.143	0.3754
42.5992	0.04	0.072	-0.233	0.3289
42.5711	0.21	0.16	-0.312	0.2666
42.6616	0.237	-0.046	-0.336	0.1994
42.7786	0.067	-0.258	-0.342	0.1312
42.786	-0.226	-0.345	-0.396	0.052
42.6027	-0.588	-0.457	-0.381	-0.024
42.483	-0.596	-0.102	-0.341	-0.0921
42.514	-0.442	0.23	-0.294	-0.1509
42.5183	-0.067	0.407	-0.21	-0.1928
42.4594	0.306	0.673	-0.254	-0.2435
42.4711	0.46	0.567	-0.277	-0.2988
42.5477	0.405	0.376	-0.304	-0.3595
42.6436	0.093	0.075	-0.197	-0.3988
42.7733	-0.191	0.008	0.007	-0.3972
42.8316	-0.117	-0.135	0.087	-0.3797
42.7687	-0.133	-0.133	0.051	-0.3693
42.7721	-0.173	0.057	0.223	-0.3245
42.7651	0.125	0.285	0.212	-0.2819
42.8166	0.21	0.416	0.26	-0.2298
42.8894	0.289	0.463	0.315	-0.1668
42.9699	0.356	0.24	0.344	-0.0978
43.0862	0.216	0.031	0.438	-0.0101
43.2001	0.123	0.034	0.466	0.0831
43.2574	-0.059	-0.004	0.342	0.1517
43.2236	-0.08	0	0.116	0.175
43.1455	-0.069	0.039	-0.044	0.1664
43.063	-0.163	0.154	-0.112	0.1441
43.005	-0.196	-0.057	-0.091	0.1261
42.9577	0.036	0.027	-0.09	0.1083
42.9865	-0.003	-0.121	-0.054	0.0976
43.152	0.223	-0.079	0.014	0.1004
43.2138	0.241	-0.338	-0.102	0.0801
43.1064	0.167	-0.257	-0.153	0.0496
43.0053	-0.208	-0.151	-0.086	0.0324
42.9864	-0.314	-0.191	0.027	0.0379
43.0104	-0.508	-0.171	0.15	0.068
43.0356	-0.458	-0.166	0.155	0.0991
43.0925	-0.22	0.002	0.165	0.1321
43.1094	-0.07	-0.01	0.058	0.1438
43.093	0.086	0.205	-0.046	0.1346
43.0035	0.18	-0.015	-0.204	0.0939
42.8831	-0.167	-0.029	-0.243	0.0455
42.7817	-0.215	-0.073	-0.242	-0.0028
42.719	-0.346	-0.023	-0.153	-0.0332
42.6907	-0.316	0.091	-0.08	-0.0491
42.6801	-0.229	0.257	-0.063	-0.0616
42.7025	-0.253	0.382	-0.1	-0.0814
42.815	-0.068	0.455	-0.134	-0.108
42.9298	0.325	0.197	-0.227	-0.1534
42.9965	0.201	-0.002	-0.232	-0.1997
42.977	0.164	0.022	-0.133	-0.2263
42.8873	0.085	0.07	-0.07	-0.2402
42.8685	0.061	-0.107	0.065	-0.2271
42.9601	-0.011	-0.013	0.165	-0.1939
42.9287	0.108	-0.055	0.117	-0.1703
42.8799	0.17	-0.036	-0.015	-0.1732
42.8182	0.309	-0.095	-0.118	-0.1967
42.8448	0.433	0.102	-0.099	-0.2163
42.8803	0.339	0.041	-0.027	-0.2216
42.8666	0.062	0.109	-0.009	-0.2234
42.9144	0.018	0.146	0.052	-0.2129
43.0542	-0.067	0.12	0.108	-0.1913
43.174	-0.064	0.133	0.09	-0.1731
43.2758	0.034	0.084	0.075	-0.1579
43.2725	0.127	0.039	-0.065	-0.1708
43.2163	0.22	0.21	-0.083	-0.1873
43.1331	0.242	0.06	-0.087	-0.2046
42.9766	0.316	0.143	-0.015	-0.2075
42.8724	0.4	0.06	0.001	-0.2071
42.8163	0.184	0.001	0.069	-0.1933
42.7826	-0.003	-0.066	0.008	-0.1916
42.789	-0.277	-0.097	0.062	-0.179
42.8486	-0.302	-0.203	0.051	-0.1686
42.9592	-0.051	-0.221	0.144	-0.1398
43.0915	0.059	-0.313	0.262	-0.0872
43.2616	0.187	-0.397	0.376	-0.0119
43.4168	0.298	-0.474	0.407	0.0696
43.4581	0.239	-0.353	0.366	0.1428
43.3967	0.072	-0.392	0.334	0.2098
43.3443	-0.189	-0.289	0.343	0.2784
43.3049	-0.434	-0.33	0.356	0.3497
43.3282	-0.594	-0.292	0.357	0.4212
43.3905	-0.69	-0.368	0.35	0.4912
43.4441	-0.585	-0.423	0.258	0.543
43.4676	-0.316	-0.309	0.143	0.5717
43.4572	0.021	-0.061	0.037	0.5792
43.4065	0.415	0.013	-0.076	0.5642
43.3209	0.368	0.058	-0.214	0.5215
43.1461	0.166	0.22	-0.366	0.4485
43.0057	-0.044	0.094	-0.406	0.3674
42.9662	-0.228	0.06	-0.313	0.3049
42.9005	-0.379	0.073	-0.333	0.2383
42.8262	-0.327	0.191	-0.428	0.1529
42.794	-0.258	0.177	-0.422	0.0687
42.7391	-0.159	0.15	-0.347	-0.0006
42.6834	-0.031	0.165	-0.312	-0.0629
42.6231	0.292	0.214	-0.356	-0.1339
42.5957	0.419	0.156	-0.32	-0.1978
42.5055	0.524	0.27	-0.342	-0.2661
42.2441	0.22	0.277	-0.431	-0.3521
42.0205	0.006	0.6	-0.412	-0.4344
41.8854	-0.11	0.467	-0.327	-0.4997
42.0301	-0.101	0.246	-0.093	-0.5182
42.2466	-0.148	0.061	0.197	-0.4787
42.3413	-0.111	-0.088	0.248	-0.4289
42.4951	-0.063	-0.036	0.298	-0.3692
42.7222	0.112	0.118	0.338	-0.3015
42.9422	0.145	0.205	0.342	-0.233
43.1702	0.211	0.375	0.405	-0.1519
43.3038	0.358	0.246	0.347	-0.0824
43.1182	0.188	0.215	0.107	-0.061
43.0098	0.003	0.118	0.049	-0.051
42.9528	-0.317	-0.051	-0.005	-0.0519
42.9759	-0.255	-0.088	-0.098	-0.0715
43.0185	-0.333	-0.038	-0.126	-0.0966
43.0935	-0.125	-0.034	-0.032	-0.1028
43.2025	0.032	-0.013	0.117	-0.0793
43.3066	0.385	-0.2	0.141	-0.051
43.4246	0.44	-0.193	0.244	-0.0022
43.4002	0.361	-0.337	0.153	0.0284
43.3311	0.141	-0.337	0.102	0.0489
43.2989	-0.067	-0.325	0.154	0.0799
43.2867	-0.185	-0.289	0.217	0.1233
43.2411	-0.225	-0.326	0.18	0.1594
43.2301	-0.21	-0.402	0.114	0.1823
43.2328	-0.21	-0.469	0.042	0.1908
43.2782	-0.084	-0.528	-0.048	0.1814
43.3197	0.196	-0.458	-0.123	0.1569
43.3295	0.325	-0.532	-0.166	0.1238
43.2828	0.273	-0.236	-0.18	0.0879
43.2085	0.146	-0.025	-0.213	0.0454
43.1346	-0.085	0.143	-0.284	-0.0114
43.1138	-0.24	0.275	-0.333	-0.0778
43.017	-0.269	0.228	-0.254	-0.1286
42.9762	-0.3	0.19	-0.18	-0.1645
43.0403	-0.227	0.097	-0.112	-0.1867
43.1053	-0.073	0.022	-0.119	-0.2105
43.1608	-0.003	0.177	-0.116	-0.2335
43.1701	-0.128	0.279	-0.164	-0.2662
43.1336	-0.059	0.588	-0.14	-0.2941
43.1004	-0.255	0.633	-0.122	-0.3184
43.0742	-0.362	0.443	-0.089	-0.3361
43.1545	-0.472	0.333	0.053	-0.3255
43.3769	-0.357	0.343	0.331	-0.2592
43.4483	-0.185	0.158	0.389	-0.1814
43.4496	0.115	0.192	0.341	-0.113
43.4295	0.335	0.168	0.3	-0.0529
43.2828	0.227	0.209	0.233	-0.0061
43.0832	0.087	0.35	0.253	0.0446
42.909	-0.167	0.346	0.219	0.0886
42.8775	-0.092	0.255	0.287	0.1462
42.8849	-0.091	0.121	0.201	0.1865
42.9111	-0.023	-0.147	0.173	0.2211
42.9319	0.078	-0.072	0.153	0.2518
42.8929	0.192	0.138	0	0.252
42.8696	0.222	0.224	0.025	0.257
42.8471	0.45	0.302	0.045	0.266
42.8332	0.378	0.242	0.023	0.2708
42.8394	0.368	-0.109	0.005	0.2719
42.8444	0.215	-0.269	0.026	0.2772
42.808	0.061	-0.158	0.038	0.285
42.8707	0.033	-0.192	0.1	0.305
43.0361	-0.061	-0.336	0.178	0.3408
43.187	0.044	-0.374	0.192	0.3793
43.3517	0.144	-0.344	0.253	0.43
43.4943	0.215	-0.511	0.245	0.4791
43.6512	0.284	-0.419	0.27	0.5332
43.802	0.288	-0.617	0.27	0.5873
43.8967	0.289	-0.478	0.305	0.6485
43.9307	0.231	-0.426	0.23	0.6947
44.018	0.038	-0.399	0.143	0.7233
44.0495	-0.13	-0.403	0.033	0.7301
43.9787	-0.299	-0.502	-0.22	0.6861
43.9033	-0.281	-0.502	-0.406	0.6051
43.8076	-0.36	-0.448	-0.487	0.5078
43.6905	-0.208	-0.317	-0.461	0.4157
43.4581	0.144	0.012	-0.486	0.3187
43.2716	0.17	0.115	-0.476	0.2235
43.2508	0.068	0.168	-0.42	0.1396
43.1911	0.031	0.269	-0.546	0.0305
43.1206	-0.147	-0.03	-0.587	-0.0868
43.0346	-0.07	-0.158	-0.601	-0.207
42.9221	-0.201	-0.134	-0.582	-0.3232
42.7595	-0.263	0.103	-0.561	-0.4354
