39.39892203	142.0696485	37.7834	-0.382	0.388	0.191	0.114
39.39892129	142.0696493	37.8193	-0.33	0.243	0.197	0.1535
39.39892058	142.0696498	37.8563	-0.293	0.134	0.167	0.187
39.3989202	142.0696499	37.8361	-0.077	-0.104	-0.022	0.1827
39.39892021	142.0696494	37.8319	0.238	-0.26	-0.018	0.1792
39.3989206	142.0696491	37.8063	0.281	-0.09	-0.077	0.1639
39.39892091	142.0696492	37.8386	0.271	0.105	0.108	0.1855
39.39892114	142.0696499	37.9052	0.027	0.328	0.273	0.2402
39.39892116	142.0696506	37.9565	0.037	0.295	0.254	0.291
39.39892092	142.0696513	38.013	-0.12	0.32	0.253	0.3417
39.39892054	142.0696516	38.0421	-0.196	0.17	0.181	0.378
39.39892002	142.0696515	38.0329	-0.176	-0.123	0.037	0.3855
39.39891953	142.0696512	38.0193	-0.146	-0.205	-0.043	0.377
39.39891929	142.0696504	37.9657	-0.05	-0.312	-0.191	0.339
39.3989194	142.0696499	37.9183	0.141	-0.173	-0.211	0.2969
39.39891979	142.0696498	37.8815	0.344	0.051	-0.252	0.2466
39.39892041	142.06965	37.8625	0.415	-0.049	-0.28	0.1907
39.398921	142.0696503	37.8319	0.381	0.093	-0.217	0.1474
39.39892133	142.0696503	37.803	0.155	0.097	-0.154	0.1167
39.39892137	142.0696504	37.7766	-0.002	0.089	-0.115	0.0937
39.39892108	142.0696504	37.7704	-0.148	-0.032	-0.052	0.0834
39.39892082	142.0696502	37.7873	-0.15	-0.205	0.031	0.0897
39.39892097	142.0696496	37.7751	0.18	-0.168	-0.01	0.0878
39.39892134	142.0696489	37.7693	0.276	-0.325	-0.024	0.0831
39.398922	142.0696481	37.7579	0.411	-0.333	-0.055	0.0721
39.39892275	142.0696474	37.711	0.343	-0.313	-0.17	0.0382
39.39892337	142.069647	37.6643	0.312	-0.071	-0.209	-0.0036
39.3989238	142.069647	37.628	0.219	0.016	-0.181	-0.0398
39.3989239	142.0696472	37.5919	-0.079	0.1	-0.17	-0.0737
39.39892369	142.0696474	37.5592	-0.133	0.123	-0.153	-0.1042
39.39892343	142.0696475	37.5298	-0.166	0.085	-0.137	-0.1316
39.39892327	142.0696477	37.4832	-0.017	0.082	-0.166	-0.1648
39.39892334	142.0696479	37.4458	0.088	0.006	-0.164	-0.1975
39.39892347	142.0696479	37.4098	0.147	-0.111	-0.159	-0.2292
39.39892361	142.0696477	37.3756	0.033	-0.151	-0.146	-0.2583
39.39892378	142.0696475	37.3491	0.221	-0.098	-0.107	-0.2796
39.39892395	142.0696474	37.3258	0.138	-0.019	-0.081	-0.2957
39.39892396	142.0696478	37.3384	0.033	0.22	0.022	-0.2913
39.39892381	142.0696482	37.3624	-0.019	0.142	0.119	-0.2675
39.39892349	142.0696484	37.4079	-0.228	0.052	0.211	-0.2252
39.39892305	142.0696485	37.4585	-0.271	0.099	0.264	-0.1724
39.3989226	142.0696482	37.5061	-0.073	-0.181	0.252	-0.122
39.39892238	142.0696479	37.5428	-0.004	-0.087	0.207	-0.0805
39.39892226	142.0696477	37.5916	0.035	-0.167	0.236	-0.0332
39.39892228	142.0696478	37.6282	0.155	-0.035	0.191	0.005
39.39892235	142.0696478	37.6395	0.093	-0.071	0.097	0.0246
39.39892232	142.0696477	37.6358	0.02	-0.013	0.016	0.0279
39.39892214	142.0696476	37.6299	-0.12	-0.165	-0.039	0.0201
39.39892179	142.0696474	37.6089	-0.095	-0.153	-0.1	0.0001
39.39892122	142.0696474	37.6165	-0.207	-0.073	-0.022	-0.0042
39.39892059	142.0696474	37.6354	-0.251	-0.036	0.054	0.0067
39.39892003	142.0696473	37.6491	-0.247	-0.098	0.053	0.0174
39.39891949	142.0696471	37.6741	-0.326	-0.133	0.102	0.0379
39.39891882	142.069647	37.7189	-0.303	-0.043	0.185	0.0749
39.39891834	142.0696468	37.7529	-0.246	-0.049	0.155	0.106
39.3989181	142.0696467	37.7888	0.111	0.069	0.155	0.1371
39.39891816	142.0696467	37.8089	0.086	-0.131	0.082	0.1535
39.39891824	142.0696468	37.8191	0.125	-0.087	0.032	0.1601
39.39891826	142.0696469	37.8077	-0.005	0.094	-0.064	0.1474
39.39891805	142.0696472	37.778	-0.114	0.079	-0.152	0.117
39.39891763	142.0696475	37.7281	-0.39	0.12	-0.244	0.0684
39.39891698	142.0696479	37.6813	-0.484	0.223	-0.246	0.0193
39.39891625	142.0696485	37.6102	-0.316	0.304	-0.341	-0.0487
39.39891585	142.0696491	37.5418	-0.042	0.318	-0.316	-0.1118
39.39891593	142.0696499	37.4997	0.195	0.375	-0.227	-0.1572
39.3989165	142.0696505	37.4614	0.413	0.103	-0.208	-0.1986
39.39891727	142.0696507	37.4515	0.54	0.113	-0.1	-0.2186
39.39891799	142.069651	37.4469	0.318	0.091	-0.037	-0.2259
39.3989182	142.0696513	37.4974	0.126	0.327	0.17	-0.1919
39.39891787	142.0696518	37.5862	-0.233	0.278	0.351	-0.1216
39.39891738	142.0696521	37.6684	-0.253	0.059	0.368	-0.048
39.39891698	142.0696521	37.7456	-0.045	-0.085	0.346	0.0213
39.39891707	142.0696517	37.7794	0.104	-0.237	0.186	0.0585
39.39891721	142.0696511	37.8	0.2	-0.105	0.087	0.0761
39.39891781	142.0696511	37.8351	0.438	-0.006	0.063	0.0889
39.39891834	142.0696513	37.8649	0.25	0.071	0.032	0.0953
39.3989184	142.0696512	37.8635	0.028	-0.024	0.072	0.1097
39.39891824	142.0696511	37.8676	-0.007	-0.097	0.066	0.1231
39.39891822	142.0696508	37.8505	-0.059	-0.121	0.004	0.124
39.39891784	142.0696504	37.8447	-0.228	-0.217	0.007	0.1255
39.39891759	142.0696497	37.8031	-0.154	-0.303	-0.079	0.1097
39.3989176	142.069649	37.7628	0.063	-0.276	-0.133	0.0832
39.3989177	142.0696484	37.7229	0.142	-0.141	-0.147	0.0539
39.39891775	142.0696481	37.7124	0.047	-0.089	-0.026	0.0488
39.39891779	142.0696479	37.6919	0.201	-0.007	-0.054	0.0381
39.39891793	142.0696478	37.7107	0.147	-0.091	0.074	0.053
39.39891824	142.0696474	37.7395	0.283	-0.223	0.129	0.0789
39.39891863	142.0696468	37.7548	0.148	-0.256	0.113	0.1017
39.3989188	142.0696461	37.7878	0.196	-0.22	0.154	0.1326
39.39891889	142.0696455	37.831	0.02	-0.299	0.212	0.1751
39.39891902	142.069645	37.8631	0.161	-0.178	0.187	0.2127
39.39891901	142.0696446	37.9216	-0.039	-0.19	0.25	0.2628
39.39891905	142.0696442	37.9605	0.039	-0.188	0.203	0.3034
39.39891899	142.0696437	37.999	-0.004	-0.113	0.187	0.3408
39.39891871	142.0696436	38.0227	-0.05	0.018	0.128	0.3664
39.3989184	142.0696435	38.0118	-0.154	0.05	0.005	0.3674
39.39891824	142.0696438	37.9701	-0.07	0.203	-0.157	0.3361
39.39891811	142.0696441	37.8996	0.104	0.128	-0.297	0.2767
39.39891817	142.0696442	37.7901	0.159	0.107	-0.456	0.1856
39.39891825	142.069644	37.6818	0.091	0.008	-0.471	0.0915
39.39891822	142.0696438	37.5583	0.071	-0.027	-0.554	-0.0192
39.39891796	142.0696437	37.4578	-0.121	0.009	-0.495	-0.1182
39.39891752	142.0696437	37.3817	-0.295	0.079	-0.409	-0.1999
39.39891693	142.0696441	37.3606	-0.178	0.169	-0.285	-0.2568
39.39891635	142.0696447	37.3606	-0.214	0.272	-0.12	-0.2808
39.39891582	142.069645	37.3519	-0.133	0.083	-0.068	-0.2943
39.39891543	142.0696454	37.3465	-0.19	0.174	-0.032	-0.3005
39.39891506	142.0696457	37.3369	-0.134	0.173	-0.017	-0.3038
39.39891473	142.0696458	37.3087	-0.124	0.16	-0.071	-0.3179
39.39891442	142.0696461	37.2848	-0.149	0.217	-0.095	-0.3369
39.39891394	142.0696466	37.2787	-0.213	0.277	-0.022	-0.3411
39.39891328	142.0696473	37.3028	-0.438	0.255	0.075	-0.326
39.39891246	142.069648	37.3535	-0.484	0.205	0.213	-0.2834
39.39891168	142.0696485	37.4138	-0.268	0.206	0.287	-0.226
39.39891098	142.0696488	37.4732	-0.326	0.017	0.32	-0.162
39.39891042	142.0696486	37.5411	-0.094	-0.102	0.34	-0.0938
39.39891026	142.0696484	37.5997	0.131	0.005	0.307	-0.0324
39.3989104	142.0696485	37.6696	0.168	0.067	0.351	0.0379
39.39891067	142.0696489	37.757	0.243	0.193	0.342	0.1064
39.39891093	142.0696491	37.8028	0.053	-0.024	0.273	0.1612
39.39891114	142.0696492	37.8476	0.131	0.143	0.219	0.2051
39.39891123	142.0696491	37.8826	0.017	-0.058	0.179	0.2409
39.39891116	142.0696491	37.8817	-0.058	0.059	0.064	0.2537
39.39891102	142.069649	37.8463	-0.041	-0.079	-0.097	0.2345
39.39891098	142.0696488	37.7854	0.104	-0.054	-0.235	0.1877
39.39891099	142.0696486	37.7427	0.06	-0.13	-0.226	0.1426
39.3989112	142.0696484	37.7023	0.08	-0.031	-0.19	0.1047
39.39891157	142.0696483	37.6912	0.332	-0.01	-0.091	0.0866
39.39891217	142.0696484	37.6867	0.562	0.055	-0.025	0.0817
39.39891284	142.0696484	37.6945	0.447	0.075	0.037	0.0893
39.39891348	142.0696485	37.7127	0.335	0.029	0.084	0.1062
39.39891391	142.0696484	37.7049	0.185	-0.094	0.014	0.109
39.3989139	142.0696479	37.695	-0.061	-0.323	-0.027	0.1037
39.39891366	142.069647	37.6669	-0.122	-0.46	-0.127	0.0783
39.39891329	142.0696456	37.5995	-0.186	-0.469	-0.28	0.0223
39.39891294	142.0696446	37.5427	-0.23	-0.407	-0.317	-0.041
39.39891289	142.0696437	37.4582	-0.204	-0.254	-0.36	-0.1129
39.39891305	142.0696435	37.397	0.169	-0.094	-0.301	-0.173
39.39891342	142.0696437	37.3621	0.128	0.109	-0.202	-0.2134
39.39891371	142.0696438	37.3217	0.163	0.042	-0.188	-0.2508
39.39891392	142.0696436	37.2737	0.093	-0.01	-0.195	-0.2897
39.39891393	142.0696434	37.2243	0.062	-0.016	-0.207	-0.3311
39.39891379	142.0696432	37.1782	-0.119	-0.038	-0.222	-0.3753
39.3989135	142.0696428	37.1425	-0.011	-0.126	-0.178	-0.4109
39.39891337	142.0696425	37.1003	-0.032	-0.06	-0.162	-0.4433
39.3989132	142.0696425	37.0919	-0.074	0.083	-0.067	-0.4565
39.39891307	142.069643	37.091	-0.017	0.318	-0.052	-0.4668
39.39891269	142.069644	37.1625	-0.175	0.41	0.122	-0.4422
39.39891217	142.0696448	37.1922	-0.2	0.334	0.145	-0.4133
39.39891165	142.0696455	37.2208	-0.19	0.405	0.165	-0.3803
39.39891115	142.069646	37.2474	-0.177	0.182	0.174	-0.3455
39.39891068	142.0696463	37.2992	-0.01	0.211	0.265	-0.2924
39.39891033	142.0696464	37.3537	-0.128	0.179	0.307	-0.231
39.39890997	142.0696464	37.4168	-0.218	-0.015	0.34	-0.1629
39.39890935	142.0696465	37.5047	-0.364	0.086	0.43	-0.0768
39.39890866	142.0696468	37.6016	-0.328	0.299	0.496	0.0225
39.39890795	142.0696472	37.6905	-0.32	0.24	0.462	0.1151
39.39890748	142.0696477	37.7447	-0.17	0.202	0.339	0.183
39.39890721	142.069648	37.7817	-0.034	0.26	0.245	0.2321
39.39890716	142.0696483	37.8134	0.104	0.137	0.204	0.2729
39.39890723	142.0696484	37.8493	0.135	0.045	0.22	0.3171
39.39890733	142.0696482	37.909	0.153	-0.074	0.301	0.3773
39.3989074	142.0696477	37.9961	0.198	-0.151	0.44	0.4654
39.39890764	142.0696474	38.0962	0.149	-0.171	0.507	0.5668
39.39890794	142.069647	38.1868	0.322	-0.152	0.487	0.6643
39.39890835	142.0696466	38.2618	0.335	-0.204	0.407	0.7457
39.39890892	142.0696461	38.2949	0.322	-0.315	0.243	0.7943
39.39890941	142.0696454	38.2814	0.264	-0.209	0.042	0.8029
39.39890986	142.0696446	38.2476	0.202	-0.307	-0.068	0.7893
39.39891	142.0696439	38.203	0.115	-0.246	-0.142	0.761
39.39890981	142.0696431	38.1667	-0.129	-0.426	-0.145	0.7321
39.39890956	142.0696425	38.16	-0.047	-0.22	-0.07	0.7183
39.39890939	142.0696418	38.1479	-0.064	-0.3	-0.084	0.7015
39.39890932	142.0696411	38.1224	0.02	-0.266	-0.131	0.6755
39.39890932	142.0696405	38.0839	0.096	-0.208	-0.195	0.6365
39.39890933	142.0696399	38.0209	0.043	-0.092	-0.282	0.5801
39.39890942	142.0696396	37.9203	0.008	0.016	-0.445	0.4913
39.39890919	142.0696396	37.827	-0.04	0.09	-0.475	0.3963
39.39890892	142.0696397	37.7119	-0.072	0.122	-0.544	0.2876
39.39890855	142.0696399	37.5928	-0.178	0.076	-0.586	0.1706
39.39890819	142.06964	37.4655	-0.206	-0.018	-0.627	0.0452
39.39890796	142.0696401	37.3268	-0.092	-0.046	-0.67	-0.0887
39.39890791	142.0696399	37.1848	0.045	-0.119	-0.684	-0.2254
39.39890789	142.0696397	37.0621	0.116	0.047	-0.635	-0.3523
39.39890822	142.0696398	36.9332	0.188	0.207	-0.64	-0.4803
39.39890837	142.0696404	36.858	0.167	0.37	-0.446	-0.5693
39.39890822	142.0696412	36.8061	-0.086	0.392	-0.311	-0.6314
39.39890792	142.069642	36.7759	-0.008	0.28	-0.208	-0.6728
39.39890767	142.0696422	36.767	-0.261	0.019	-0.108	-0.6942
39.39890743	142.069642	36.7659	-0.142	-0.13	-0.045	-0.7032
39.39890735	142.0696415	36.7482	-0.018	-0.246	-0.076	-0.7182
39.39890729	142.0696407	36.7463	0.094	-0.165	-0.018	-0.7217
39.39890746	142.0696406	36.7542	-0.012	0.158	0.058	-0.71
39.39890739	142.069641	36.8096	-0.066	0.273	0.232	-0.6635
39.39890713	142.0696415	36.9114	-0.038	0.323	0.424	-0.5786
39.39890682	142.0696421	37.0266	-0.093	0.283	0.536	-0.4712
39.39890651	142.0696423	37.1211	-0.077	0.041	0.503	-0.3705
39.39890614	142.0696424	37.1992	-0.243	-0.016	0.414	-0.2876
39.39890566	142.0696422	37.242	-0.297	-0.133	0.294	-0.2288
39.39890524	142.0696418	37.2525	-0.217	-0.124	0.133	-0.2021
39.39890494	142.0696414	37.2609	-0.097	-0.046	0.081	-0.1857
39.39890473	142.0696414	37.2825	-0.117	-0.018	0.106	-0.1645
39.3989046	142.0696415	37.2969	-0.001	0.161	0.109	-0.1425
39.39890432	142.0696418	37.3629	-0.038	0.178	0.272	-0.0881
39.39890409	142.0696422	37.4406	0.01	0.246	0.35	-0.0181
39.39890382	142.0696427	37.5557	0.008	0.159	0.508	0.0835
39.39890379	142.0696429	37.6503	0.03	0.093	0.479	0.1793
39.39890381	142.0696428	37.7195	0.147	-0.038	0.392	0.2578
39.39890386	142.0696425	37.7885	0.131	-0.2	0.351	0.3281
39.3989041	142.0696419	37.8218	0.262	-0.286	0.207	0.3697
39.39890449	142.0696412	37.8348	0.273	-0.216	0.121	0.394
39.39890497	142.0696405	37.8266	0.285	-0.102	0.01	0.3961
39.39890536	142.0696402	37.8299	0.249	-0.069	0.011	0.3983
39.39890555	142.0696401	37.8519	-0.057	-0.054	0.008	0.4
39.39890548	142.0696401	37.8732	-0.063	0.005	0.075	0.4152
39.39890525	142.0696399	37.8898	-0.082	-0.218	0.09	0.4333
39.39890513	142.0696393	37.8811	0.029	-0.286	0.011	0.4355
39.39890509	142.0696386	37.8721	0.03	-0.266	-0.016	0.4323
39.39890517	142.0696377	37.8296	0.052	-0.372	-0.134	0.4056
39.39890522	142.0696367	37.7774	0.06	-0.372	-0.213	0.3631
39.39890509	142.0696359	37.7319	-0.115	-0.204	-0.22	0.3191
39.39890485	142.0696356	37.6626	-0.177	-0.029	-0.311	0.257
39.39890431	142.0696357	37.617	-0.288	0.15	-0.25	0.207
39.39890368	142.069636	37.5177	-0.341	0.137	-0.41	0.1251
39.39890312	142.0696363	37.4324	-0.294	0.169	-0.419	0.0415
39.39890275	142.0696365	37.3303	-0.12	0.087	-0.485	-0.0554
39.39890254	142.0696365	37.2353	-0.086	0.051	-0.466	-0.1485
39.39890254	142.0696363	37.135	0.12	-0.034	-0.498	-0.248
39.3989025	142.0696366	37.0498	-0.019	0.265	-0.434	-0.3348
39.39890232	142.0696372	37.0003	-0.098	0.432	-0.277	-0.3901
39.39890209	142.0696382	36.9811	-0.1	0.512	-0.149	-0.4198
39.39890174	142.0696391	36.9698	-0.203	0.344	-0.082	-0.4362
39.39890122	142.0696396	36.9319	-0.278	0.122	-0.153	-0.4667
39.39890079	142.0696395	36.856	-0.196	-0.071	-0.295	-0.5256
39.39890043	142.0696393	36.7821	-0.166	0.089	-0.321	-0.5896
39.39890055	142.0696393	36.7145	0.276	0.121	-0.32	-0.6535
39.39890108	142.0696398	36.7177	0.367	0.269	-0.085	-0.6704
39.39890179	142.0696402	36.7775	0.594	0.415	0.157	-0.6389
39.39890275	142.0696408	36.8894	0.497	0.138	0.39	-0.5608
39.39890338	142.0696406	37.0199	0.291	-0.211	0.534	-0.4539
39.39890375	142.0696398	37.1334	0.094	-0.357	0.537	-0.3463
39.39890381	142.0696385	37.2251	0.002	-0.576	0.459	-0.2544
39.39890365	142.0696373	37.316	-0.069	-0.436	0.434	-0.1674
39.39890372	142.0696364	37.4011	0.094	-0.318	0.41	-0.0854
39.39890398	142.0696357	37.5112	0.269	-0.189	0.489	0.0124
39.39890459	142.0696356	37.6548	0.384	-0.052	0.598	0.1321
39.39890533	142.0696357	37.8058	0.404	0.091	0.688	0.2699
39.39890604	142.0696357	37.9416	0.439	-0.068	0.663	0.4025
39.39890648	142.0696354	38.0401	0.192	-0.112	0.547	0.5121
39.39890667	142.0696346	38.1037	0.009	-0.296	0.416	0.5954
39.39890656	142.0696333	38.1427	-0.202	-0.654	0.299	0.6552
39.39890637	142.0696318	38.1147	-0.121	-0.597	0.042	0.6637
39.3989063	142.0696307	38.0709	0.042	-0.274	-0.073	0.6491
39.3989065	142.0696299	37.9955	0.102	-0.266	-0.235	0.6022
39.39890697	142.0696295	37.8937	0.276	0.083	-0.377	0.527
39.39890738	142.0696297	37.7943	0.193	0.237	-0.423	0.4424
39.3989076	142.0696302	37.7134	0.061	0.247	-0.358	0.3708
39.39890773	142.0696306	37.6118	0.108	0.19	-0.464	0.278
39.39890756	142.0696307	37.5363	-0.03	-0.069	-0.398	0.1986
39.39890739	142.0696302	37.4479	-0.121	-0.3	-0.425	0.1137
39.3989072	142.0696294	37.3557	-0.085	-0.34	-0.411	0.0317
39.39890696	142.0696285	37.2805	0.001	-0.212	-0.379	-0.044
39.39890672	142.069628	37.2138	-0.057	-0.008	-0.333	-0.1104
39.39890636	142.0696282	37.1752	-0.112	0.316	-0.226	-0.1555
39.39890614	142.0696291	37.1527	0.046	0.536	-0.143	-0.184
39.39890584	142.0696301	37.1296	-0.07	0.569	-0.139	-0.2118
39.39890559	142.0696314	37.1021	-0.065	0.527	-0.138	-0.2394
39.39890541	142.0696325	37.0695	-0.162	0.407	-0.153	-0.2698
39.3989054	142.0696331	37.0272	0.059	0.191	-0.16	-0.3018
39.39890537	142.0696334	37.0038	-0.016	0.088	-0.116	-0.325
39.39890487	142.0696335	37.0204	-0.32	0.156	0.015	-0.3219
39.39890386	142.0696337	37.0587	-0.519	0.125	0.125	-0.2967
39.39890277	142.0696342	37.1172	-0.475	0.314	0.233	-0.25
39.39890182	142.069635	37.2029	-0.474	0.212	0.251	-0.1997
39.39890115	142.0696358	37.2955	-0.243	0.111	0.233	-0.153
39.39890097	142.0696364	37.382	0.149	0.096	0.198	-0.1133
39.39890138	142.0696367	37.4189	0.299	0.184	0.13	-0.0871
39.39890197	142.0696366	37.3967	0.294	-0.007	0.024	-0.0821
39.39890239	142.0696363	37.4104	0.221	-0.053	0.093	-0.0635
39.3989025	142.0696359	37.4548	-0.002	-0.106	0.227	-0.018
39.39890217	142.0696353	37.5211	-0.277	-0.305	0.317	0.0456
39.39890153	142.0696346	37.582	-0.428	-0.276	0.322	0.11
39.39890066	142.0696335	37.6186	-0.574	-0.353	0.225	0.155
39.3988998	142.0696325	37.631	-0.416	-0.394	0.106	0.1762
39.39889928	142.0696317	37.6136	-0.16	-0.319	-0.036	0.1691
39.39889922	142.0696312	37.5719	0.123	-0.04	-0.131	0.1429
39.39889966	142.0696311	37.5141	0.373	0.155	-0.23	0.097
39.39890038	142.0696311	37.4415	0.364	0.053	-0.291	0.0388
39.39890101	142.0696313	37.3636	0.283	0.25	-0.363	-0.0337
39.39890119	142.0696315	37.3144	-0.074	0.049	-0.262	-0.0859
39.39890077	142.0696314	37.2769	-0.362	-0.102	-0.201	-0.126
39.39890002	142.0696312	37.2538	-0.472	-0.075	-0.135	-0.1529
39.39889926	142.0696308	37.2493	-0.392	-0.215	-0.052	-0.1632
